# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
1998	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045989.1	15443538	44	0.44308	0.03704	0.556923077	0.62963	0.05694	6.96216	0.20091	0.03704	0.03704	0.00000	0
1998	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045989.1	15443551	31	0.44308	0.03704	0.556923077	0.62963	0.05694	6.96216	0.20091	0.03704	0.03704	0.00000	0
1998	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045989.1	15443572	10	0.44308	0.03704	0.556923077	0.62963	0.05694	6.96216	0.20091	0.03704	0.03704	0.00000	0
2071	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045992.1	17603519	73	0.14769	0.00694	1.000000000	2.55556	0.19694	33.16221	0.40749	0.00694	0.00694	0.00000	0
2071	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045992.1	17603525	79	0.14769	0.00694	1.000000000	2.55556	0.19694	33.16221	0.40749	0.00694	0.00694	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320656	108	0.49471	0.04977	0.505291005	0.44444	0.04098	4.82032	0.35218	0.04977	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320665	99	0.13757	0.00592	1.000000000	2.77778	0.21462	35.95199	0.44370	0.00592	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320671	93	0.19841	0.00923	1.000000000	2.00000	0.16441	24.32894	0.30103	0.00923	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320691	73	0.07143	0.00285	1.000000000	4.33333	0.29665	63.29984	0.63682	0.00285	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320696	68	0.34921	0.03730	0.388888889	4.20000	0.22238	79.32303	0.62325	0.03730	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320727	37	0.34921	0.03730	0.388888889	4.20000	0.22238	79.32303	0.62325	0.03730	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320744	20	0.25397	0.08013	0.269841270	7.66667	0.37350	157.36951	0.88461	0.08013	0.02897	0.00000	0
2113	Skagerrak_Thornbackskate	Kattegat_Thornbackskate	NC_045994.1	8320754	10	0.19841	0.00923	1.000000000	2.00000	0.16441	24.32894	0.30103	0.00923	0.02897	0.00000	0
