# Locus ID	Pop 1 ID	Pop 2 ID	Chr	BP	Column	Overall Pi	AMOVA Fst	Fisher's P	Odds Ratio	CI Low	CI High	LOD	Corrected AMOVA Fst	Smoothed AMOVA Fst	Smoothed AMOVA Fst P-value	Window SNP Count
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713960	38	0.29667	0.01249	0.510675066	0.54945	0.14307	2.11014	0.26007	0.01249	0.03676	0.00000	0
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713976	54	0.29667	0.01249	0.510675066	0.54945	0.14307	2.11014	0.26007	0.01249	0.03676	0.00000	0
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15713995	73	0.26786	0.13830	0.004275451	14.14286	1.66858	119.87488	1.15054	0.13830	0.03676	0.00000	0
1887	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045986.1	15714024	102	0.50608	0.00392	0.799292370	1.28571	0.47298	3.49500	0.10914	0.00392	0.03676	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6339989	108	0.32143	0.00996	0.517349854	0.59740	0.15326	2.32866	0.22373	0.00996	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340000	97	0.32143	0.00996	0.517349854	0.59740	0.15326	2.32866	0.22373	0.00996	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340016	81	0.32143	0.00996	0.517349854	0.59740	0.15326	2.32866	0.22373	0.00996	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340019	78	0.43955	0.03041	0.248757754	0.46364	0.14156	1.51854	0.33382	0.03041	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340022	75	0.07013	0.03210	0.493506494	0.35802	0.03507	3.65452	0.44609	0.03210	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340067	30	0.27468	0.00030	1.000000000	0.90909	0.21664	3.81490	0.04139	0.00030	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340075	22	0.43955	0.03041	0.248757754	0.46364	0.14156	1.51854	0.33382	0.03041	0.01903	0.00000	0
1925	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045987.1	6340082	15	0.43955	0.03041	0.248757754	0.46364	0.14156	1.51854	0.33382	0.03041	0.01903	0.00000	0
1966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155520	107	0.46753	0.02917	0.266888393	0.48178	0.15594	1.48851	0.31715	0.02917	0.02508	0.00000	0
1966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155554	73	0.21597	0.02134	0.424934549	0.38462	0.06823	2.16800	0.41497	0.02134	0.02508	0.00000	0
1966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155564	63	0.26679	0.04993	0.146769406	0.25275	0.04764	1.34082	0.59731	0.04993	0.02508	0.00000	0
1966	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	9155595	32	0.49909	0.00002	1.000000000	0.98077	0.34664	2.77497	0.00843	0.00002	0.02508	0.00000	0
1978	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982529	12	0.07013	0.03210	0.493506494	0.35802	0.03507	3.65452	0.44609	0.03210	0.02222	0.00000	0
1978	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982574	57	0.13506	0.02525	0.327683847	3.78261	0.36861	38.81679	0.57779	0.02525	0.02222	0.00000	0
1978	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982591	74	0.03571	0.01576	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	0.02222	0.00000	0
1978	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045988.1	21982603	86	0.03571	0.01576	1.000000000	0.55556	0.04765	6.47777	0.25527	0.01576	0.02222	0.00000	0
2066	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	11679503	28	0.06776	0.03827	0.228675136	3.44444	0.33807	35.09441	0.53712	0.03827	0.03827	0.00000	0
2071	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603459	13	0.03448	0.01238	1.000000000	1.47059	0.12622	17.13418	0.16749	0.01238	0.01053	0.00000	0
2071	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603471	25	0.06776	0.02521	0.506352087	2.27273	0.22288	23.17545	0.35655	0.02521	0.01053	0.00000	0
2071	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603519	73	0.13067	0.00227	1.000000000	0.68750	0.08995	5.25452	0.16273	0.00227	0.01053	0.00000	0
2071	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045992.1	17603525	79	0.13067	0.00227	1.000000000	0.68750	0.08995	5.25452	0.16273	0.00227	0.01053	0.00000	0
2106	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	1040035	42	0.10692	0.05462	0.236897275	4.15385	0.43495	39.66973	0.61845	0.05462	0.05462	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320656	108	0.45796	0.03332	0.241501383	0.45455	0.13583	1.52112	0.34242	0.03332	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320665	99	0.07837	0.03846	0.490612245	0.33333	0.03243	3.42639	0.47712	0.03846	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320671	93	0.11510	0.05892	0.235918367	0.24000	0.02500	2.30408	0.61979	0.05892	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320691	73	0.04000	0.01884	1.000000000	0.52000	0.04432	6.10163	0.28400	0.01884	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320696	68	0.41143	0.04132	0.210875976	2.52000	0.70180	9.04868	0.40140	0.04132	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320706	58	0.04000	0.02211	0.480000000	2.25000	0.19172	26.40626	0.35218	0.02211	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320727	37	0.45796	0.10531	0.035853944	4.20000	1.18950	14.82981	0.62325	0.10531	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320729	35	0.07837	0.04514	0.225306122	3.52174	0.34246	36.21597	0.54676	0.04514	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320744	20	0.18367	0.00285	1.000000000	0.69697	0.10611	4.57802	0.15679	0.00285	0.04252	0.00000	0
2113	Skagerrak_Thornbackskate	Aquarium_Thornbackskate	NC_045994.1	8320754	10	0.11510	0.05892	0.235918367	0.24000	0.02500	2.30408	0.61979	0.05892	0.04252	0.00000	0
